title,company,description,salary_min,salary_max
Account Executive,MotherDuck,"About MotherDuck Don’t let the quirky name fool you: At MotherDuck , we’re on a mission to make data warehousing fun, frictionless, and ducking awesome for developers and data practitioners building blazing fast internal and customer-facing analytics experiences. We're building a cloud-hosted version of DuckDB, working hand-in-hand with the creators of the fastest-growing and fastest-improving query engine on the planet. Unlike other databases, MotherDuck was architected to unify local developm…",175000.0,260000.0
Staff Software Engineer,Academia.edu,"About Us Academia.edu is a venture-backed, for-profit, and profitable company based in San Francisco. We are recognized as the world’s leading platform for researchers and scholars to share work, discover research, and connect with academics globally. Our bold vision is to democratize and accelerate the world's research, enhancing the speed of scientific discovery and technological progress for the benefit of everyone. We imagine a world where accessing academic papers is effortless, keeping tr…",195000.0,245000.0
Personal Loan Business Strategy Manager,LendingClub,"Current Employees of LendingClub: Please apply via your internal Workday Account LendingClub (soon to be Happen Bank) is built around a simple purpose: to clear the way to help people turn intention into action, and action into financial progress. That means offering focused products, a frictionless mobile-first experience, and clear terms with no gotchas. Respect and fairness is part of our DNA, and that ideal shapes how we work, how we treat each other, and how we invest in our employees and …",121682.95,121682.95
Staff AI Engineer,Grafana Labs,"Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies  including Bloomberg, JPMorgan Chase, and eBay  manage their observability strategies with…",120760.53,120760.53
Senior AI Engineer,Grafana Labs,"Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies  including Bloomberg, JPMorgan Chase, and eBay  manage their observability strategies with…",126400.59,126400.59
Palantir Foundry Data Engineer,"iTech US, Inc.","Palantir Foundry Data Engineer San Francisco, CA 12 months Role Descriptions: Data Pipeline Development-Build and optimize ETL workflows in Palantir Foundry for ingesting data from SCADA| AMI| GIS| OMS| and ERP systems. Develop scalable pipelines for real-time sensor data and IoT streams. Implement data transformations and enrichment to support analytics and reporting. Integration Automation-Integrate structured and unstructured data sources into Foundry. Automate data ingestion and validation …",120097.85,120097.85
"Sr. Product Designer, AI/BI",Databricks,"RDQ427R273 Mission At Databricks, our mission is to simplify and democratize data and AI so more organizations can solve the world’s toughest problems. As a Product Designer focused on AI/BI experiences, your mission is to make advanced analytics, generative AI, and business intelligence intuitive, trustworthy, and actionable for both technical and non-technical users. As a Product Designer focused on AI/BI experiences, you won’t just design dashboards or workflows. You’ll design how humans and…",140784.58,140784.58
UX Researcher,Prosper,"Your role in our mission We're seeking a UX Researcher to lead research initiatives that connect us deeply with our users and uncover insights that drive meaningful product improvements. As a member of our product organization, you'll help shape our UX strategy and collaborate with cross-functional teams to ensure user-centered decision making across the organization. You'll be responsible for executing research best practices, selecting appropriate methodologies for complex problems, and trans…",145000.0,181000.0
Sr. Strategic Finance Manager - Self Serve and New Products,Zapier,"AI at Zapier At Zapier , we build and use automation every day to make work more efficient, creative, and human. So if you’re using AI tools while applying here - that’s great! We just ask that you use them responsibly and transparently . Check out our guidance on How to Collaborate with AI During Zapier’s Hiring Process , including how to use AI tools like ChatGPT, Claude, Gemini, or others during our hiring process - and when not to. Job Posted: 03/27/2026 Location: Americas Hi there! We're l…",174200.0,261200.0
Head of Product Design,Heidi,"Howdy, we’re Heidi  “The AI startup growing faster than Canva” That’s what the Financial Review called us. In 18 months, we supported over 73 million patient visits and became one of the fastest-growing companies in the world. We pivoted from broad healthcare AI to building Earth’s finest AI Care Partner. Today, we support over 2 million patient sessions weekly across 116 countries and over 110 languages. Hundreds of thousands of clinicians use Heidi to complete documentation. Our mission is si…",149014.44,149014.44
"Product Manager, Intelligence",Heidi,"Howdy, we’re Heidi  “The AI startup growing faster than Canva” That’s what the Financial Review called us. In 18 months, we supported over 73 million patient visits and become one of the fastest-growing companies in the world. We pivoted from broad healthcare AI to building Earth’s finest AI Care Partner. Today, we support over 2 million patient sessions weekly across 116 countries and over 110 languages. Hundreds of thousands of clinicians use Heidi to complete documentation. Our mission is si…",141664.72,141664.72
"Data Science Manager, Mapping",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. Our transport network serves the needs of millions of people every day who want to get from one place to another using Lyft cars, bikes and scooters, with public transportation, or on foot in the most efficient way. To serve these needs, we need to suggest the fastest, most affordable and safest routes. We achieve this by proces…",176000.0,220000.0
Head of Data,Philo,"Philo: a streaming service for TV and movie lovers At Philo, we’re a group of technology and product people who set out to build the future of television, marrying the best in modern technology with the most compelling medium ever invented — in short, we’re building the TV experience that we’ve always wanted for ourselves. In practice this means leveraging cloud delivery, modern tech stacks, machine learning, and hand-crafted native app experiences on all of our platforms. We aim to deliver a r…",225000.0,270000.0
Data Warehouse ETL Developer,Conduent,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. We are seeking a skilled Data Warehouse / ETL Developer with expertise in Informatica PowerCenter to design, de…",94729.82,94729.82
"Principal, Analytics SE",Salesforce,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Sales Job Details About Salesforce Salesforce is the 1 AI CRM, where humans with agents drive customer success together. Here, ambition meets action. Tech meets trust. And innovation isn’t a buzzword — it’s a way of life. The world of work as we know it is changing and we're looking for Trailblazers who are passionate about bettering bu…",157640.0,210910.0
"Product Manager, Apps",Heidi,"Howdy, we’re Heidi  “The AI startup growing faster than Canva” That’s what the Financial Review called us. In 18 months, we supported over 73 million patient visits and become one of the fastest-growing companies in the world. We pivoted from broad healthcare AI to building Earth’s finest AI Care Partner. Today, we support over 2 million patient sessions weekly across 116 countries and over 110 languages. Hundreds of thousands of clinicians use Heidi to complete documentation. Our mission is si…",170550.11,170550.11
Measurement Solutions Specialist,LiveRamp,"LiveRamp is the data collaboration platform of choice for the world’s most innovative companies. A groundbreaking leader in consumer privacy, data ethics, and foundational identity, LiveRamp is setting the new standard for building a connected customer view with unmatched clarity and context while protecting precious brand and consumer trust. LiveRamp offers complete flexibility to collaborate wherever data lives to support the widest range of data collaboration use cases—within organizations, …",108319.37,108319.37
"Product Manager, Health Systems",Heidi,"Howdy, we’re Heidi  “The AI startup growing faster than Canva” That’s what the Financial Review called us. In 18 months, we supported over 73 million patient visits and become one of the fastest-growing companies in the world. We pivoted from broad healthcare AI to building Earth’s finest AI Care Partner. Today, we support over 2 million patient sessions weekly across 116 countries and over 110 languages. Hundreds of thousands of clinicians use Heidi to complete documentation. Our mission is si…",170000.0,220000.0
Data Quality Team Lead,Welo Data,"Architecting the Future of Human-in-the-Loop AI Are you a strategic leader who thrives at the intersection of operational excellence and high-stakes data quality? Welo Data is looking for a Data Quality Lead for Project Perseus . This role is equal parts people leadership, quality ownership, and strategic thinking. You won’t just manage throughput—you will define how quality is measured, calibrated, and improved in one of the world’s most advanced AI evaluation environments. You are the bridge …",165621.73,165621.73
Senior Data Scientist,Serko Ltd,"Serko is a cutting-edge tech platform in global business travel & expense technology. When you join Serko, you become part of a team of passionate travellers and technologists bringing people together, using the world’s leading business travel marketplace. We are proud to be an equal opportunity employer, and we embrace the richness of diversity, showing up authentically to create a positive impact. There's an exciting road ahead of us, where travel needs real, impactful change. With offices in…",160000.0,230000.0
Mid-Market Customer Success Manager - America,Ashby,"About this Role Hi, I’m Denise , and I’m the Head of Mid-Market Customer Success at Ashby. Our team is passionate about shaping and scaling an exceptional mid-market customer experience across the mid-market segment. I'm thrilled to be hiring our next CSM as we continue expanding globally. As a member of our Customer Success team, you will help us continue to grow our Mid-Market Customer Success function. In this role, you'll onboard, train, and support the adoption of Ashby with customers acro…",110000.0,145000.0
"Product Manager, Models",Heidi,"Howdy, we’re Heidi  “The AI startup growing faster than Canva” That’s what the Financial Review called us. In 18 months, we supported over 73 million patient visits and become one of the fastest-growing companies in the world. We pivoted from broad healthcare AI to building Earth’s finest AI Care Partner. Today, we support over 2 million patient sessions weekly across 116 countries and over 110 languages. Hundreds of thousands of clinicians use Heidi to complete documentation. Our mission is si…",100108.94,100108.94
"Senior Data Engineer, Data Lake & Governance",Gridware,"About Gridware Gridware is a San Francisco-based technology company dedicated to protecting and enhancing the electrical grid. We pioneered a groundbreaking new class of grid management called active grid response (AGR), focused on monitoring the electrical, physical, and environmental aspects of the grid that affect reliability and safety. Gridware’s advanced Active Grid Response platform uses high-precision sensors to detect potential issues early, enabling proactive maintenance and fault mit…",109227.55,109227.55
Sr. Growth Analyst (Web),Cloudflare,"About Us At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through…",158534.3,158534.3
"Senior Product Designer, Host",Turo,"As the world’s largest car-sharing marketplace, Turo is growing, and we’re hiring in the San Francisco Bay Area. We’re looking for a Senior Product Designer on our Host Experience team who brings exceptional taste and a high craft bar, turning complex operational problems into experiences that feel simple, confident, and intuitive across native mobile and web. At Turo, exceptional design is a driving force behind the end-to-end marketplace experience, shaping not only what we build, but how it …",156000.0,195000.0
Marketing: AI Discoverability & Optimization Intern (Summer 2026),Cloudflare,"About Us At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through…",97568.49,97568.49
"Product Manager, Comms",Heidi,"Howdy, we’re Heidi  “The AI startup growing faster than Canva” That’s what the Financial Review called us. In 18 months, we supported over 73 million patient visits and become one of the fastest-growing companies in the world. We pivoted from broad healthcare AI to building Earth’s finest AI Care Partner. Today, we support over 2 million patient sessions weekly across 116 countries and over 110 languages. Hundreds of thousands of clinicians use Heidi to complete documentation. Our mission is si…",170000.0,220000.0
Markel 2026 Underwriting Training Program - West,Markel,"What part will you play? If you’re looking for a place where you can make a meaningful difference, you’ve found it. The work we do at Markel gives people the confidence to move forward and seize opportunities, and you’ll find your fit amongst our global community of optimists and problem-solvers. We’re always pushing each other to go further because we believe that when we realize our potential, we can help others reach theirs.&xa;&xa;Join us and play your part in something special!&xa;&xa;The …",81120.0,93600.0
Senior Machine Learning Engineer,Cloudflare,"About Us At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through…",152872.84,152872.84
"Group Product Manager, Verticals",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. Lyft connects people to transportation to change the way we live and get around our communities. We are looking for product managers who bring exceptional creative and analytical skills to drive forward a best in class product. Product management at Lyft leads the integration of engineering, data science, and design to achieve t…",165258.86,165258.86
"Senior Manager, Marketing Operations & Analytics",PagerDuty,"PagerDuty (NYSE:PD) is a leader in Digital Operations Management. In an always-on world, organizations of all sizes trust PagerDuty to help them deliver a perfect digital experience to their customers, every time. Teams use PagerDuty to identify issues and opportunities in real time and bring together the right people to fix problems faster and prevent them in the future. Over 13,000 organizations (including 60 of Fortune 100) rely on PagerDuty to succeed with Digital Transformation, Cloud Migr…",180635.36,180635.36
"Account Executive, Mid-Market",Momos,"Overview Momos is a rapidly growing startup headquartered in San Diego and Singapore, building AI for customers at every location. Momos works with leading enterprise multi-location brands and QSRs globally, such as Firehouse Subs, Shake Shack, and Baskins Robbins, and powers the entire customer stack with AI for 20,000 locations globally. At Momos, our core principle is putting restaurants at the forefront of everything we do. Since day one, we have embedded the valuable feedback and input fro…",104206.68,104206.68
"Group Product Manager II, Pricing",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. Lyft connects people to transportation to change the way we live and get around our communities. We are looking for product managers who bring exceptional creative, strategic, and analytical skills to drive forward a best in class product. Product management at Lyft leads the integration of engineering, data science, and design …",172853.5,172853.5
Senior Data Engineer,Delta Dental,"Description EMPLOYER: Delta Dental of California TITLE : Senior Data Engineer Location: 560 Mission Street, 13th Floor, San Francisco, CA 94105. Must live within reasonable commuting distance from HQ and able to appear in office as required. Salary: $204,214 - $209,214/year Responsibilities Design, develop, and maintain scalable data pipelines and ETL processes to collect, transform, and store large volumes of data. Collaborate with cross-functional teams to understand data requirements, identi…",204214.0,209214.0
"Director, Data Analytics",Oura Ring,"Our mission at Oura is to empower every person to own their inner potential. Our award-winning products help our global community gain a deeper knowledge of their readiness, activity, and sleep quality by using their Oura Ring and its connected app. We've helped millions of people understand and improve their health by providing daily insights and practical steps to inspire healthy lifestyles. Empowering the world starts with living our values and empowering our team. As a quickly growing compa…",226100.0,266000.0
"Account Director, Data Operations (Opinion Research)",Panterra,"Data Operations Account Director, Opinion Research Remote, United States ( Bay Area, NYC, Washington DC, Seattle, or Portland metro areas) About the Group Panterra is a global strategic advisory firm. Over the last 25 years, we have grown from boutique strategic communications and research firms into a leading international consultancy. We advise governments, embassies, corporations, and individuals on a wide range of complex policy and communications issues. Our work is typically at the nexus …",90000.0,100000.0
Senior Product Manager,Prophecy,"About Prophecy Prophecy is building the next generation of AI-powered Data Prep and Analytics. Our platform enables business analysts and data teams to transform raw data into reliable, production-ready datasets and insights faster, using modern data infrastructure and AI-driven capabilities. We work with leading enterprises to simplify how organizations prepare, analyze, and operationalize data, while maintaining strong governance, security, and operational control. Our mission is to make it d…",161741.0,161741.0
GCP Data Engineer,Recutify Inc.,"Role : GCP Data Engineer Location : Concord, CA (Onsite) Hire Type : Contract Job Description What You'll Do (Responsibilities): Architect & Design: Design and implement robust, scalable, and cost-effective data solutions on Google Cloud, serving as the target architecture for migrated workloads. Develop Reusable Frameworks & Accelerators: Design, build, and maintain reusable frameworks, templates, and code libraries to standardize and accelerate data engineering work. This includes creating bo…",104000.0,114400.0
Senior Product Operations Analyst,Windfall,"As a Senior Product Operations Analyst, you will report directly to Windfall’s VP of Product at the San Francisco headquarters. You will work closely with our engineering, data science, and customer success teams. You will play a key role in streamlining internal processes, creating analyses, and communicating findings to both internal and external stakeholders in slide decks that you construct. This role will give you an opportunity to advance your analytical skills. Working alongside an incre…",85000.0,110000.0
Data TPM,Insight Global,"Job Description - Own execution of the Code Engine modernization program, ensuring zero disruption to the existing sales process - Coordinate across 17 impacted teams, aligning timelines, milestones, and readiness plans - Track and manage dependencies across teams, including close partnership with Kamal's organization - Translate the larger program roadmap into team level implementation plans and mitigation strategies - Build and maintain program plans, timelines, and milestone tracking using G…",93337.69,93337.69
"Manager, Product Operations",Windfall,"The Product Operations Manager reports directly to the VP of Product at Windfall's San Francisco headquarters. Specifically, this team is a ""player/coach"" role where you will be responsible for your own work but also manage a small team of Product Operation Analysts. You will work closely with our engineering, data science, and customer success teams. You will play a key role in streamlining internal processes, creating analysis, and communicating findings to both internal and external stakehol…",151215.2,151215.2
Principal Data Engineer,Salesforce,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Data Job Details About Salesforce Salesforce is the 1 AI CRM, where humans with agents drive customer success together. Here, ambition meets action. Tech meets trust. And innovation isn’t a buzzword — it’s a way of life. The world of work as we know it is changing and we're looking for Trailblazers who are passionate about bettering bus…",197300.0,313700.0
EPIC Cupid/Radiant Application Analyst - San Francisco CA/On-Site,STI,"EPIC Cupid/Radiant Application Analyst San Francisco CA/On-Site Contract Job Description : What specific experience, background, and/or qualifications are you looking for in candidates for this position? Cupid certification and a strong Cupid background (implementation as well as support); Also required to be certified in Radiant and will help support the on-call rotation for both applications. Please verify any certificates and/or licenses required for the position, if applicable: Epic Cupid a…",63472.86,63472.86
Lead Data Engineer,The State Bar of California,"Description Office of Information Technology Annual Salary Range Lead IT Analyst: $112,497 - $149,972 FLSA Exempt / Union Represented This position allows for up to four days of remote work per week About the Office The Office of Information Technology (IT) is responsible for enabling State Bar’s internal and external stakeholders by the management, implementation, and maintenance of an organization's technology to support of State Bar’s mission and goals. The office’s primary goals are to buil…",112497.0,149972.0
"Group Product Manager, Verticals",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. Lyft connects people to transportation to change the way we live and get around our communities. We are looking for product managers who bring exceptional creative and analytical skills to drive forward a best in class product. Product management at Lyft leads the integration of engineering, data science, and design to achieve t…",176000.0,220000.0
Cloud Platform Engineer,"Energy and Environmental Economics, Inc","Cloud Platform Engineer Why Join the E3 Team When you join the E3 team, you will be working on some of the most important energy issues with some of the top minds in the electricity industry. We help shape energy and climate policy, play vital roles in regulatory proceedings, advise executives, and inform investment and planning selections. At E3, you will be challenged and inspired. E3 supports regulators, utilities, investors, and policymakers with rigorous energy and climate modeling that in…",140000.0,165000.0
"Group Product Manager II, Pricing",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. Lyft connects people to transportation to change the way we live and get around our communities. We are looking for product managers who bring exceptional creative, strategic, and analytical skills to drive forward a best in class product. Product management at Lyft leads the integration of engineering, data science, and design …",208000.0,260000.0
"Senior Data Scientist - Optimization, Central Market Management & AI",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. The Central Market Management & AI (CMM&AI) team, a key part of the broader Rideshare Experience & Marketplace organization, is essential for maintaining a balanced and efficient marketplace. We do so by developing foundational models, business datasets, and decision-making applications that support a wide range of teams across …",284090.7,284090.7
"Customer and Partners Solutions Engineering, gUP Analytics",Google,"Customer and Partners Solutions Engineering, gUP Analytics _corporate_fare_ Google _place_ Boulder, CO, USA; Atlanta, GA, USA; 4 more; 3 more Mid Experience driving progress, solving problems, and mentoring more junior team members; deeper expertise and applied knowledge within relevant area. _info_outline_ XThe application window will be open until at least April 15, 2026. This opportunity will remain online based on business needs which may be before or after the specified date. Applicants in…",142827.02,142827.02
"Staff Data Scientist, Ad Measurement Products",Pinterest,"About Pinterest: Millions of people around the world come to our platform to find creative ideas, dream about new possibilities and plan for memories that will last a lifetime. At Pinterest, we’re on a mission to bring everyone the inspiration to create a life they love, and that starts with the people behind the product. Discover a career where you ignite innovation for millions, transform passion into growth opportunities, celebrate each other’s unique experiences and embrace the flexibility …",232791.11,232791.11
"Senior Software Engineer, Secure Cards",Chime Financial,"About the role Chime’s Secured Card team is hiring an engineer to help scale and evolve Chime Card—our flagship product that helps members safely build credit without debt. In this role, you’ll dive into high-impact projects across our service architecture, collaborating with product, risk, and design partners to deliver resilient, secure systems. While your focus will be backend, we're looking for someone who’s excited to roll up their sleeves and contribute wherever it’s needed most to move t…",147753.31,147753.31
AI Research Engineer,Hex Technologies,"About the role Hex is an AI-powered platform for modern Data Science and Data Analytics workflows. AI Research Engineers at Hex partner with product teams to build industry-leading AI experiences such as the Notebook Agent . In the process, AI Research Engineers will run experiments, fine-tune models, deploy AI infrastructure, and build and maintain experimentation tooling. As an AI Research Engineer partnered with Hex's product teams, your focus will be driving Hex's context engine and pushing…",214000.0,285000.0
Lead Product Manager - Identity,Uber,"About the Role At Uber, identity is the cornerstone of trust and safety, essential to our platform's integrity and long-term success. As a Lead Product Manager for Identity Verification, you will develop and scale world-class identity solutions that enhance security while ensuring seamless user experiences for hundreds of millions of users globally. In this role, you will drive execution at scale, influence senior stakeholders, and mentor a high-performing team in a fast-paced, high-stakes envi…",141926.53,141926.53
Salesforce Technical Project Manager,Komforce,"ABOUT THE ROLE We are looking for a Salesforce Technical Project Manager with strong Salesforce Platform delivery experience to lead client-facing implementations end-to-end. This is an on-site engagement requiring presence at the client's office 3 days per week in the San Francisco Bay Area. The right candidate brings a strong technical background in the Salesforce platform, proven project management skills, and the ability to run delivery workstreams across architects, developers, business an…",141212.19,141212.19
"Lead, Data Operations & Evaluation Engineering",Arcade,"About Arcade Arcade is building the world’s first AI physical product creation platform, where imagination becomes reality. Our platform lets anyone design, purchase, and sell custom, manufacturable products using natural language and generative AI. We believe everyone should have the power to create physical goods as easily as they post online, and we’re building the infrastructure to make that real for both consumers and businesses. We’ve raised $42M from a world-class group of investors, inc…",188427.6,188427.6
Senior ETL / BI Application Engineer,Conduent,"This is not a developer role, though collaboration with developers may occur. This position will be a member of a broader ETL/BI team, so experience administering Cognos and Tableau with Medicaid Enterprise Data Warehouse, Pharmacy Benefits or Medicaid Management Information System operating environments is required, with hands on experience with Business Objects and / or Informatica a significant plus. Responsibilities Cognos Platform Administration • Install, configure, upgrade, and patch Tab…",96951.02,96951.02
Abuse Investigator - Child Safety,OpenAI,"About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. We believe achieving this goal requires real-world deployment and continuous iteration based on how our products are used—and misused—in practice. The Intelligence and Investigations team supports this mission by identifying, analyzing, and investigating misuse of our products, particularly novel or emerging abuse patterns. Our work enables partner teams to develop data-backed pro…",158400.0,425000.0
"Manager, Social & Influencer Measurement",Adobe,"About the Opportunity and Team Social Media, Creators, and Communities are transforming how brands build relevance and long-term customer relationships. These channels generate rich, fast-moving signals across culture, conversation, sentiment, and performance—introducing new challenges around measurement, attribution, and sustained impact across the entire customer journey. Within the Growth Marketing & Insights organization, our team develops actionable Category & Customer Insights and measure…",128100.0,265800.0
"Staff Product Manager, Content Experience",Databricks,"RDQ426R242 Databricks is a powerful, technical platform used by a diverse and growing range of personas, from data scientists and engineers to analysts and business leaders, to developers. To help these users succeed, we need world-class content that is timely, contextual, accurate, and helps users achieve their goals. This leads to faster adoption, lower support costs, and higher customer satisfaction. Achieving this impact requires a strategic shift: treating content as part of the product . …",138662.08,138662.08
"Sr. Product Manager, Databricks Repos",Databricks,"RDQ427R130 At Databricks, we are passionate about enabling data teams to solve the world’s toughest problems — from making the next mode of transportation a reality to accelerating the development of medical breakthroughs. We do this by building and running the world’s best data and AI infrastructure platform so our customers can use deep data insights to improve their business. Founded by engineers — and customer obsessed — we leap at every opportunity to tackle technical challenges, from desi…",170315.23,170315.23
Data Engineer (San Francisco),Free Streaming Content,"Data Engineer (San Francisco, CA) About Atmosphere: Atmosphere is the world’s first and largest free ad-supported streaming TV service for businesses offering original, owned, and operated TV channels along with Partner Channels from prominent brands. The platform has been built from the ground up with proprietary content, technology, and data to deliver unparalleled experiences for businesses and advertisers. The platform also provides a paid upgrade to a digital signage feature for businesses…",78891.62,78891.62
"Staff Data Scientist, GTM",Harvey,"Why Harvey At Harvey, we’re transforming how legal and professional services operate — not incrementally, but end-to-end. By combining frontier agentic AI, an enterprise-grade platform, and deep domain expertise, we’re reshaping how critical knowledge work gets done for decades to come. This is a rare chance to help build a generational company at a true inflection point. With 1000 customers in 60 countries, strong product-market fit, and world-class investor support, we’re scaling fast and def…",170000.0,260000.0
"Staff Data Scientist, Marketing",Harvey,"Why Harvey At Harvey, we’re transforming how legal and professional services operate — not incrementally, but end-to-end. By combining frontier agentic AI, an enterprise-grade platform, and deep domain expertise, we’re reshaping how critical knowledge work gets done for decades to come. This is a rare chance to help build a generational company at a true inflection point. With 1000 customers in 60 countries, strong product-market fit, and world-class investor support, we’re scaling fast and def…",170000.0,260000.0
"Senior Product Manager, Adaptive Intelligence",Cloudflare,"About Us At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through…",197423.36,197423.36
Head of Strategy & Analytics,Speak,"About us Our mission is to reinvent the way people learn, starting with language. Learning a language can change a life by opening doors to new cultures, careers, and communities. Two billion people around the world are actively trying to learn a language, but the best way to learn (one-on-one tutoring) is hard to access at scale and hasn’t been meaningfully improved in decades. Speak is building a human-level, AI-powered tutor in your pocket: a conversation-first experience that lets learners …",200000.0,280000.0
"Data Scientist, Product",OpenAI,"About the Team Our Applied team brings OpenAI technologies to consumers and businesses around the world. We collaborate across research, engineering, design and business functions to turn cutting-edge AI advancements into impactful real-world applications. Our team has been behind notable product launches ( ChatGPT , API , Sora ), creating tools that help developers write code, enable businesses to operate more efficiently, and empower individuals to learn and create. As AI capabilities rapidly…",230000.0,385000.0
"Senior Manager Data Science, Revenue & Growth",Checkr,"About Checkr Checkr is building the data platform to power safe and fair decisions. Checkr’s innovative technology and robust data platform help customers assess risk and ensure safety and compliance to build trusted workplaces and communities. Checkr has over 100,000 customers including Amazon, DoorDash, Kia, Kimpton, McDonalds, and Netflix. We’re a team that thrives on solving complex problems with innovative solutions that advance our mission. Checkr is recognized on Forbes Cloud 100 2025 Li…",268000.0,315000.0
Senior Product Analytics Engineer,Faire,"About Faire Faire is an online wholesale marketplace built on the belief that the future is local — independent retailers around the globe are doing more revenue than Walmart and Amazon combined, but individually, they are small compared to these massive entities. At Faire, we're using the power of tech, data, and machine learning to connect this thriving community of entrepreneurs across the globe. Picture your favorite boutique in town — we help them discover the best products from around the…",196000.0,269500.0
"Senior Data Scientist - Optimization, Central Market Management & AI",Lyft,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. The Central Market Management & AI (CMM&AI) team, a key part of the broader Rideshare Experience & Marketplace organization, is essential for maintaining a balanced and efficient marketplace. We do so by developing foundational models, business datasets, and decision-making applications that support a wide range of teams across …",148000.0,185000.0
"Senior Manager Data Science, Revenue & Growth",Checkr,"About Checkr Checkr is building the data platform to power safe and fair decisions. Established in 2014, Checkr’s innovative technology and robust data platform help customers assess risk and ensure safety and compliance to build trusted workplaces and communities. Checkr has over 100,000 customers including DoorDash, Coinbase, Lyft, Instacart, and Airtable. We’re a team that thrives on solving complex problems with innovative solutions that advance our mission. Checkr is recognized on Forbes C…",204967.77,204967.77
Flight Sciences Software Engineer,Astro Mechanica,"ABOUT US: Astro Mechanica is a vertically integrated aerospace company building a faster, more connected future. Our mission is to democratize high-speed flight by making supersonic travel flexible, accessible, and sustainable. We believe that rapid, on-demand, point-to-point global mobility will become the new standard for moving people and goods across the planet. To achieve this, we are integrating our advanced airframe and engine technologies—which include Duality™, our proprietary dual-use…",185000.0,215000.0
Partner Sales Manager,Prophecy,"About Prophecy Prophecy is building the next generation AI-powered data prep and analysis platform. Our platform enables business analysts and data teams to transform raw data into reliable, production-ready datasets and insights faster, using modern data infrastructure and AI-driven capabilities. We work with leading enterprises to simplify how organizations prepare, analyze, and operationalize data, while maintaining strong governance, security, and operational control. Our mission is to make…",156875.42,156875.42
Data Architect - Power & Utilities - Manager- Consulting - Location OPEN,EY,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. AI & Data - Data Architecture - Manager - Power & Utilities Sector EY is seeking a motivated professional with solid experience in the utilities sector to serve as a Manager who possesses a robust background in Data Architecture, Data Mo…",165733.28,165733.28
